_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
325.0729560228814	-23.2255194260349	325.07295602288	57.5557	-23.22551942603	52.2661	6816575035370849024							0	7.7318e+01	2.0508e+00	20.9677	0.0288																
325.0731899180117	-23.2258937273023	325.07316657482	0.8512	-23.22592142934	0.7173	6816575035370849152	0.0487	0.7524	-4.982	1.439	-6.434	1.089	0	2.5395e+02	1.2084e+00	19.6765	0.0052	2.0104e+02	2.0391e+01	19.5932	0.1101	2.0235e+02	1.7816e+01	18.9967	0.0956	0.5965							
325.0674878888720	-23.2237483245369	325.06748788887	3.6043	-23.22374832454	1.5534	6816575035370848768							0	1.8153e+02	1.0957e+00	20.0410	0.0066	1.6484e+02	4.3408e+01	19.8087	0.2859	5.1637e+01	4.0682e+00	20.4795	0.0855	-0.6708							
325.0686243817008	-23.2256308283996	325.06862596152	0.7028	-23.22566113427	0.6249	6816575031075758080	0.7897	0.6843	0.337	1.220	-7.039	0.949	0	2.8137e+02	1.2359e+00	19.5652	0.0048	2.0596e+02	2.2606e+01	19.5669	0.1192	1.8982e+02	1.1763e+01	19.0660	0.0673	0.5009							
325.0599030959638	-23.2104621890536	325.05990309596	17.2796	-23.21046218905	11.2507	6816575138449592960							0	1.2139e+02	1.9295e+00	20.4779	0.0173																
325.0399034018941	-23.2053843473334	325.03990340189	0.8332	-23.20538434733	1.2500	6816575860004255360							0	4.0029e+02	1.4908e+00	19.1824	0.0040	2.5633e+02	1.6105e+01	19.3294	0.0682	2.4744e+02	1.2700e+01	18.7782	0.0557	0.5512							
325.0467928729998	-23.1854361432701	325.04679287300	2.5327	-23.18543614327	3.8917	6816575963084555264							0	1.0552e+02	1.1221e+00	20.6300	0.0115	1.0975e+02	1.6274e+01	20.2504	0.1610	1.3058e+02	1.8041e+01	19.4723	0.1500	0.7781							
325.0479028112758	-23.1947331639947	325.04790000228	0.3250	-23.19476567232	0.3627	6816575894363981952	0.2589	0.4126	-0.600	0.600	-7.550	0.561	0	4.9216e+02	1.2465e+00	18.9581	0.0027	3.3043e+02	1.1113e+01	19.0537	0.0365	3.5140e+02	1.1065e+01	18.3974	0.0342	0.6563							
325.0352754224873	-23.1945767392145	325.03527542249	1.4902	-23.19457673921	2.3007	6816575928723770368							0	3.2445e+02	1.5308e+00	19.4105	0.0051																
325.0512691025804	-23.1887666354198	325.05126910258	20.0912	-23.18876663542	24.3926	6816575894363982848							0	9.4674e+01	1.2034e+00	20.7478	0.0138																
325.0508967854595	-23.1887242797675	325.05089517476	0.5808	-23.18875006015	0.6582	6816575894363982976	-0.7171	0.7105	-0.344	1.043	-5.988	1.043	0	2.3730e+02	1.1704e+00	19.7501	0.0054	2.2792e+02	2.4237e+01	19.4570	0.1155	2.5104e+02	2.6057e+01	18.7626	0.1127	0.6944							
325.0427506698946	-23.1868852635479	325.04275066989	0.9873	-23.18688526355	1.2317	6816575958790642944							0	1.3227e+02	1.6767e+00	20.3847	0.0138																
325.0428355888997	-23.1944359244199	325.04283558890	23.3181	-23.19443592442	26.4596	6816575963085636608							0	7.4846e+01	1.8496e+00	21.0029	0.0268																
325.0506619563071	-23.1902331200072	325.05063861973	0.4806	-23.19026707786	0.5833	6816575894363980032	2.3630	0.6345	-4.982	0.912	-7.887	0.879	0	3.3148e+02	1.8628e+00	19.3872	0.0061	3.8606e+02	2.8883e+01	18.8847	0.0812	4.0541e+02	2.1329e+01	18.2422	0.0571	0.6426							
325.0506215641103	-23.1905105954138	325.05060672562	0.8344	-23.19053952336	0.8269	6816575894363980160	1.3685	1.2024	-3.168	1.475	-6.719	1.310	0	2.2580e+02	1.7235e+00	19.8040	0.0083																
325.0416829096266	-23.1944389181086	325.04168290963	10.1671	-23.19443891811	9.8083	6816575963085637504							0	9.2849e+01	1.8803e+00	20.7689	0.0220	1.3922e+02	2.8885e+01	19.9922	0.2253	1.2182e+02	1.9727e+01	19.5476	0.1758	0.4446							
325.0508098316004	-23.1894567740731	325.05080417415	0.2822	-23.18948524324	0.3085	6816575894363981568	-0.2095	0.3474	-1.208	0.518	-6.612	0.480	0	5.9828e+02	1.3098e+00	18.7461	0.0024	4.1069e+02	1.6005e+01	18.8176	0.0423	4.3025e+02	1.4899e+01	18.1776	0.0376	0.6400							
325.0502626485595	-23.1894926963174	325.05025710691	0.8331	-23.18953196909	0.9888	6816575894363981696	1.8179	1.0559	-1.183	1.572	-9.121	1.540	0	1.5034e+02	1.4904e+00	20.2457	0.0108																
325.0409966883141	-23.2056939374853	325.04098907213	0.8370	-23.20573239925	1.0446	6816575860004248576	1.3768	1.0749	-1.626	1.544	-8.933	1.554	0	1.5313e+02	1.1942e+00	20.2257	0.0085	1.3961e+02	1.2272e+01	19.9891	0.0954	1.2144e+02	1.2040e+01	19.5510	0.1076	0.4381							
325.0418725531690	-23.1859819705278	325.04187255317	36.7244	-23.18598197053	42.0402	6816575963085640064							0	8.1272e+01	1.5428e+00	20.9135	0.0206																
325.0439533009571	-23.1996746335976	325.04394308840	0.8413	-23.19970441411	0.9969	6816575860004249472	0.8566	1.0064	-2.180	1.548	-6.917	1.476	0	1.8249e+02	1.1414e+00	20.0353	0.0068	4.3521e+02	2.7118e+01	18.7546	0.0677	3.4163e+02	2.9507e+01	18.4280	0.0938	0.3266							
325.0475993460892	-23.1942374248291	325.04757277133	1.1625	-23.19426721863	1.3536	6816575894363984512	2.6904	1.5341	-5.673	2.228	-6.920	2.055	0	1.0752e+02	1.5424e+00	20.6097	0.0156																
325.0400068699303	-23.1853706013043	325.04000686993	42.2652	-23.18537060130	31.9625	6816575963085641344							0	8.1746e+01	1.5340e+00	20.9072	0.0204																
325.0432258726664	-23.2023622143605	325.04322285070	0.2839	-23.20239163632	0.3158	6816575860004246400	-0.5359	0.3307	-0.645	0.514	-6.833	0.476	0	5.8755e+02	1.3495e+00	18.7658	0.0025	4.0322e+02	1.2628e+01	18.8375	0.0340	3.9246e+02	1.1303e+01	18.2774	0.0313	0.5601							
325.0402840423055	-23.1849818179696	325.04028404231	3.9119	-23.18498181797	5.5961	6816575963085641472							0	9.6107e+01	1.2370e+00	20.7315	0.0140	9.6310e+01	3.0430e+01	20.3922	0.3430	9.3317e+01	1.4468e+01	19.8370	0.1683	0.5552							
325.0425216481649	-23.2036797290815	325.04251272880	0.9789	-23.20372173114	1.2630	6816575860004246528	2.9433	1.3022	-1.904	1.795	-9.755	1.899	0	1.2976e+02	1.1699e+00	20.4055	0.0098	1.5484e+02	2.3731e+01	19.8766	0.1664	1.1106e+02	1.2551e+01	19.6481	0.1227	0.2286							
325.0359398482806	-23.1869770527915	325.03594800273	0.6712	-23.18700433287	0.7622	6816575963083516800	-1.5152	0.8091	1.741	1.220	-6.336	1.199	0	1.8773e+02	1.0104e+00	20.0045	0.0058	2.2013e+02	1.5217e+01	19.4947	0.0751	1.8699e+02	1.2806e+01	19.0824	0.0744	0.4123							
325.0428940099542	-23.1896575374871	325.04289400995	47.6628	-23.18965753749	36.6028	6816575963086088704							0	5.3425e+01	2.3740e+00	21.3690	0.0482																
325.0562029383335	-23.2002616209138	325.05620293833	6.0642	-23.20026162091	9.8953	6816575894366270592							0	1.4060e+02	1.4674e+00	20.3184	0.0113																
325.0389179412299	-23.1928257546324	325.03891088911	0.4292	-23.19286030813	0.4651	6816575958790641920	0.4913	0.4861	-1.506	0.770	-8.025	0.713	0	3.5882e+02	1.1529e+00	19.3012	0.0035	2.7953e+02	1.1280e+01	19.2353	0.0438	2.6062e+02	9.8984e+00	18.7219	0.0412	0.5134							
325.0479880370410	-23.1929941773973	325.04798803704	3.3505	-23.19299417740	6.6330	6816575894364974592							0	1.2334e+02	1.5803e+00	20.4606	0.0139																
325.0406991445390	-23.1776181537359	325.04069914454	3.2744	-23.17761815374	4.6342	6816575963083859968							0	1.0489e+02	1.2570e+00	20.6365	0.0130	3.6543e+02	1.5682e+02	18.9444	0.4659	9.0018e+01	3.3796e+01	19.8761	0.4076	-0.9317							
325.0464302671370	-23.1881922271019	325.04643026714	3.9801	-23.18819222710	5.1111	6816575963084447744							0	1.0010e+02	1.1539e+00	20.6873	0.0125	6.8119e+01	1.9990e+01	20.7682	0.3186	1.5192e+02	3.1933e+01	19.3079	0.2282	1.4604							
325.0565905004054	-23.1913655495931	325.05656982348	0.3566	-23.19140072236	0.3887	6816575894363941120	0.9626	0.4430	-4.414	0.644	-8.169	0.617	0	4.4775e+02	1.7344e+00	19.0608	0.0042	3.9448e+02	1.4695e+01	18.8613	0.0404	3.9128e+02	1.0076e+01	18.2807	0.0280	0.5806							
325.0569268723426	-23.1915592303739	325.05692687234	14.4771	-23.19155923037	26.0032	6816575894363941248							0	1.8084e+02	2.3953e+00	20.0451	0.0144																
325.0413245189930	-23.1880188330199	325.04132451899	15.6150	-23.18801883302	7.1161	6816575963084449536							0	9.1911e+01	1.4916e+00	20.7799	0.0176	1.1219e+02	2.8870e+01	20.2265	0.2794	1.1649e+02	2.5438e+01	19.5962	0.2371	0.6303							
325.0489671570896	-23.2064081878225	325.04897634503	0.8188	-23.20643863097	1.0056	6816575860004203008	1.8539	1.1277	1.961	1.524	-7.071	1.509	0	2.3244e+02	1.4312e+00	19.7726	0.0067	1.7568e+02	2.2214e+01	19.7396	0.1373	1.7166e+02	9.9146e+00	19.1753	0.0627	0.5643							
325.0387866700244	-23.1920815397856	325.03878667002	8.9867	-23.19208153979	8.1273	6816575963084454016							0	9.3355e+01	1.3773e+00	20.7630	0.0160																
325.0559754563453	-23.1932627202193	325.05597545635	1.7788	-23.19326272022	1.3694	6816575894363942272							0	1.9784e+02	2.9610e+00	19.9476	0.0162																
325.0467593193825	-23.2006746605978	325.04676246849	0.6780	-23.20071245775	0.8273	6816575894365777408	-0.6449	0.9002	0.672	1.241	-8.779	1.281	1	1.9833e+02	1.0098e+00	19.9449	0.0055	1.5979e+02	1.3931e+01	19.8425	0.0947	1.4929e+02	1.3343e+01	19.3268	0.0970	0.5157							
325.0468344865160	-23.2101989002471	325.04683525050	0.9889	-23.21018048109	1.2430	6816575860004204416	-0.8912	1.2049	0.163	1.900	4.278	1.678	0	2.6739e+02	3.5976e+00	19.6205	0.0146	2.6271e+02	1.4498e+01	19.3027	0.0599	2.8430e+02	7.2258e+00	18.6275	0.0276	0.6752							
325.0514992515072	-23.1913381557540	325.05149925151	21.5129	-23.19133815575	44.3924	6816575894366481536							0	8.6933e+01	3.0573e+00	20.8404	0.0382	9.3410e+01	1.3391e+01	20.4254	0.1557	1.1503e+02	3.2811e+01	19.6099	0.3097	0.8155							
325.0528332168446	-23.1996254307559	325.05283069615	1.4690	-23.19966590135	1.1092	6816575894363939200	1.2361	1.5511	-0.538	2.525	-9.400	1.638	0	1.5014e+02	1.1814e+00	20.2471	0.0085	1.1655e+02	1.4788e+01	20.1851	0.1378	1.1662e+02	1.8098e+01	19.5950	0.1685	0.5901							
325.0502994701438	-23.1976257530997	325.05029947014	49.3145	-23.19762575310	26.3397	6816575894364978944							0	8.4005e+01	1.6929e+00	20.8776	0.0219	8.7018e+01	4.5937e+00	20.5024	0.0573	1.2011e+02	2.9219e+01	19.5630	0.2641	0.9394							
325.0438412573498	-23.2102959975317	325.04383736266	0.1405	-23.21032562272	0.1519	6816575860006036224	0.0789	0.1647	-0.831	0.255	-6.881	0.227	0	1.6638e+03	2.0923e+00	17.6356	0.0014	9.0620e+02	1.1007e+01	17.9583	0.0132	1.1444e+03	1.1066e+01	17.1155	0.0105	0.8429							
325.0408802662724	-23.1962584830180	325.04087991532	0.1850	-23.19628946433	0.1831	6816575924429095936	-0.1221	0.2085	-0.075	0.321	-7.196	0.281	0	1.2681e+03	1.7306e+00	17.9305	0.0015	7.4100e+02	9.8018e+00	18.1768	0.0144	8.4726e+02	9.9792e+00	17.4419	0.0128	0.7350							
325.0377440118076	-23.1908423083839	325.03774401181	2.5928	-23.19084230838	3.7051	6816575963084453120							0	1.0358e+02	1.1451e+00	20.6501	0.0120	1.2709e+02	1.8281e+01	20.0911	0.1562	9.3092e+01	1.3696e+01	19.8396	0.1597	0.2514							
325.0510448791021	-23.1874887429890	325.05102822644	2.0047	-23.18748964708	1.9353	6816575894364365440	-3.9340	2.9300	-3.555	3.499	-0.210	3.507	0	9.1203e+01	1.6921e+00	20.7883	0.0201	1.2710e+02	2.6206e+01	20.0910	0.2239	1.3710e+02	2.9972e+01	19.4193	0.2374	0.6717							
325.0503055933925	-23.2031296239071	325.05028838496	0.4726	-23.20316077223	0.5838	6816575894363945984	-0.0348	0.5864	-3.674	0.876	-7.234	0.863	0	3.0514e+02	1.4374e+00	19.4771	0.0051	2.3599e+02	9.5159e+00	19.4192	0.0438	2.5583e+02	1.1441e+01	18.7420	0.0486	0.6771							
325.0521929945228	-23.1860301088818	325.05217759783	0.4061	-23.18605979122	0.4488	6816575963085257984	-0.6966	0.5041	-3.287	0.749	-6.894	0.698	0	4.8325e+02	1.6141e+00	18.9779	0.0036	5.3548e+02	5.5026e+01	18.5295	0.1116	4.7276e+02	3.7229e+00	18.0753	0.0086	0.4542							
325.0491030949091	-23.2051989740487	325.04909628075	0.8531	-23.20523407024	0.9250	6816575860004208256	2.1545	1.1447	-1.455	1.568	-8.151	1.404	0	2.0475e+02	1.2153e+00	19.9103	0.0064	1.5922e+02	9.8205e+00	19.8464	0.0670	1.3468e+02	1.2890e+01	19.4386	0.1039	0.4078							
325.0481684059046	-23.1858293935797	325.04816840590	2.5726	-23.18582939358	1.4999	6816575963083843200							0	1.0741e+02	1.4366e+00	20.6108	0.0145																
325.0408143760359	-23.2069151916864	325.04081334471	0.1506	-23.20694634763	0.1640	6816575860006043136	0.2317	0.1796	-0.220	0.275	-7.236	0.245	0	1.4618e+03	1.7522e+00	17.7762	0.0013	8.2124e+02	1.5398e+01	18.0652	0.0204	9.7827e+02	1.1897e+01	17.2858	0.0132	0.7794							
325.0464887296832	-23.1954127810507	325.04647312030	0.9008	-23.19545064894	1.0728	6816575894365781760	0.5923	1.1201	-3.332	1.693	-8.795	1.608	0	1.3392e+02	1.0335e+00	20.3712	0.0084	1.1212e+02	1.6358e+01	20.2272	0.1584	1.2606e+02	1.2666e+01	19.5104	0.1091	0.7168							
325.0433323443836	-23.2065633463662	325.04332770922	0.3236	-23.20659751178	0.3778	6816575860006040192	1.0462	0.3977	-0.989	0.595	-7.935	0.558	0	4.8386e+02	1.3945e+00	18.9766	0.0031	3.9610e+02	1.4293e+01	18.8569	0.0392	3.8623e+02	1.2906e+01	18.2948	0.0363	0.5621							
325.0466949849089	-23.1837656277447	325.04670686146	1.3764	-23.18379236802	1.4265	6816575963083848576	2.7962	1.8308	2.536	2.362	-6.211	2.314	0	9.9991e+01	1.1590e+00	20.6885	0.0126	7.3397e+01	2.7289e+01	20.6872	0.4037	9.7269e+01	3.7821e+01	19.7920	0.4222	0.8952							
325.0575653941426	-23.1913754373921	325.05756539414	4.1091	-23.19137543739	3.2513	6816575890071167872							0	9.7050e+01	1.6037e+00	20.7209	0.0179																
325.0401468804745	-23.2041067807963	325.04014339774	0.0493	-23.20413740299	0.0516	6816575855709383936	0.0249	0.0577	-0.743	0.087	-7.112	0.078	0	1.3597e+04	6.4430e+00	15.3547	0.0005	9.9160e+03	3.0539e+01	15.3606	0.0033	6.4623e+03	1.6579e+01	15.2360	0.0028	0.1246			9613.00				
325.0476972343596	-23.1924568310234	325.04769430509	0.0558	-23.19248793269	0.0582	6816575890069121152	0.1197	0.0693	-0.625	0.103	-7.224	0.091	0	1.0078e+04	5.4349e+00	15.6799	0.0006	7.5606e+03	2.1880e+01	15.6550	0.0031	4.5487e+03	1.4299e+01	15.6172	0.0034	0.0378			9536.67				
325.0498518441351	-23.1922139076434	325.04984691312	0.1666	-23.19224544255	0.1816	6816575890069121280	-0.1038	0.2133	-1.053	0.309	-7.324	0.280	0	1.2881e+03	1.9102e+00	17.9135	0.0016	7.8432e+02	1.0396e+01	18.1152	0.0144	8.8750e+02	1.3552e+01	17.3915	0.0166	0.7237							
325.0472117658181	-23.1973515983507	325.04720866812	0.8052	-23.19737781525	0.9799	6816575894365779712	-0.0148	0.9800	-0.661	1.485	-6.089	1.455	0	1.5439e+02	1.0559e+00	20.2168	0.0074	1.7241e+02	4.8607e+00	19.7600	0.0306	1.7139e+02	2.0008e+01	19.1770	0.1267	0.5830							
325.0505467649288	-23.1960332218814	325.05054235812	0.1086	-23.19606470434	0.1202	6816575890069121536	0.1851	0.1312	-0.941	0.199	-7.312	0.187	0	2.7292e+03	2.2187e+00	17.0983	0.0009	1.4779e+03	1.2565e+01	17.4273	0.0092	1.9959e+03	1.1573e+01	16.5116	0.0063	0.9157							
325.0401507265623	-23.1944934578405	325.04015072656	25.1048	-23.19449345784	49.0991	6816575963085960192							0	9.0000e+01	1.7477e+00	20.8028	0.0211																
325.0423542600186	-23.1803563227663	325.04235426002	16.5088	-23.18035632277	13.3236	6816575963085960704							0	7.8629e+01	1.3860e+00	20.9494	0.0191	9.7184e+01	3.0714e+01	20.3824	0.3431	9.9599e+01	2.0680e+01	19.7663	0.2254	0.6161							
325.0533888116606	-23.2010243044580	325.05338487111	0.1672	-23.20105782041	0.1833	6816575894365767808	0.0964	0.1889	-0.841	0.301	-7.784	0.279	0	1.2903e+03	1.6687e+00	17.9117	0.0014	7.5071e+02	1.0873e+01	18.1627	0.0157	8.5768e+02	9.6167e+00	17.4286	0.0122	0.7341							
325.0496826318084	-23.2071688699723	325.04968018387	0.4315	-23.20719696548	0.5279	6816575860004194944	-0.2674	0.5365	-0.523	0.787	-6.525	0.776	0	3.5446e+02	1.3134e+00	19.3144	0.0040	2.3170e+02	1.1271e+01	19.4391	0.0528	2.5810e+02	1.9373e+01	18.7324	0.0815	0.7066							
325.0496142466761	-23.1855652923396	325.04961424668	1.7717	-23.18556529234	2.1568	6816575963083846272							0	9.9273e+01	1.4434e+00	20.6963	0.0158	1.9676e+02	1.3844e+01	19.6165	0.0764	1.2415e+02	3.0384e+01	19.5271	0.2657	0.0895							
325.0425345782672	-23.2067761451330	325.04253098379	0.0872	-23.20680735769	0.0963	6816575855709384064	0.0759	0.1078	-0.767	0.159	-7.249	0.142	0	3.7971e+03	2.8570e+00	16.7397	0.0008	2.0099e+03	2.2839e+01	17.0935	0.0123	2.7213e+03	1.3718e+01	16.1750	0.0055	0.9185			5363.31				
325.0402435531157	-23.1918591271188	325.04024102412	0.1401	-23.19189007969	0.1526	6816575958788597760	0.2829	0.1679	-0.540	0.252	-7.189	0.237	0	2.0931e+03	1.8890e+00	17.3864	0.0010	1.1639e+03	1.2253e+01	17.6866	0.0114	1.5098e+03	8.5682e+00	16.8146	0.0062	0.8720							
325.0501766691726	-23.1856134440963	325.05020666873	1.5097	-23.18565616649	1.4675	6816575963083847296	-3.7477	2.2676	6.405	2.690	-9.923	2.487	0	1.1391e+02	1.5069e+00	20.5470	0.0144	1.4225e+02	2.1807e+01	19.9688	0.1665	1.7342e+02	3.6250e+01	19.1642	0.2270	0.8046							
325.0484215532279	-23.1881452826767	325.04842155323	11.2444	-23.18814528268	10.7778	6816575963084446976							0	7.7804e+01	1.8566e+00	20.9609	0.0259	1.5921e+02	2.2732e+01	19.8465	0.1550	1.7266e+02	4.3259e+01	19.1690	0.2720	0.6775							
325.0557508360569	-23.1967005237863	325.05575083606	1.2904	-23.19670052379	1.2687	6816575894363930624							0	1.4031e+02	1.9642e+00	20.3207	0.0152	1.9977e+02	2.1825e+01	19.6001	0.1186	1.6099e+02	1.6525e+01	19.2449	0.1114	0.3551							
325.0586356080661	-23.1952417141735	325.05869236832	0.1718	-23.19518201693	0.2697	6816575894365765760	2.6313	0.0997	12.117	0.371	13.865	0.480	0	5.8129e+03	4.5448e+00	16.2774	0.0008	1.6057e+03	1.4100e+01	17.3372	0.0095	6.5874e+03	2.0701e+01	15.2151	0.0034	2.1221			3776.85	0.8947	0.4440	0.59	0.064
325.0448719552846	-23.1873284497793	325.04487195528	9.7217	-23.18732844978	13.3954	6816575963084447488							0	1.0465e+02	1.3701e+00	20.6391	0.0142	1.5559e+02	3.6002e+01	19.8715	0.2512	1.3104e+02	4.5347e+01	19.4684	0.3757	0.4030							
325.0436951950995	-23.1837568738928	325.04369295462	1.2619	-23.18379253547	1.4308	6816575963083843328	-0.2497	1.7290	-0.478	2.195	-8.283	2.217	0	1.1227e+02	1.1283e+00	20.5627	0.0109	1.2032e+02	2.9708e+01	20.1505	0.2681	8.9766e+01	2.6552e+01	19.8791	0.3212	0.2714							
325.0575349674829	-23.1928417892475	325.05755667017	0.7119	-23.19288080262	0.7609	6816575894363931392	-0.4273	1.0036	4.633	1.362	-9.061	1.161	0	2.9621e+02	2.2484e+00	19.5094	0.0082	2.5657e+02	1.5835e+01	19.3284	0.0670	2.8443e+02	2.5627e+01	18.6270	0.0978	0.7014							
325.0523306291281	-23.2042948255592	325.05232687330	0.4992	-23.20432540391	0.6804	6816575894365767168	0.2529	0.6033	-0.802	0.962	-7.102	0.995	0	3.8794e+02	1.6057e+00	19.2165	0.0045	2.8691e+02	1.1206e+01	19.2070	0.0424	3.0095e+02	1.5256e+01	18.5657	0.0550	0.6413							
325.0375287319995	-23.1891786755109	325.03752873200	16.9328	-23.18917867551	11.1780	6816575963085800448							0	7.4976e+01	1.3887e+00	21.0011	0.0201																
325.0459784994309	-23.1900802072520	325.04597427091	0.0852	-23.19011184307	0.0813	6816575963085404544	0.1084	0.0939	-0.903	0.151	-7.348	0.126	0	4.5555e+03	3.0608e+00	16.5420	0.0007	2.3969e+03	1.3323e+01	16.9023	0.0060	3.2847e+03	1.3472e+01	15.9707	0.0045	0.9316			5356.00				
325.0452770741380	-23.1843373891428	325.04527707414	3.4831	-23.18433738914	5.2041	6816575963084445312							0	9.1852e+01	1.2090e+00	20.7806	0.0143	1.3463e+02	1.8599e+01	20.0285	0.1500	1.4790e+02	4.4267e+01	19.3370	0.3250	0.6915							
325.0460418714299	-23.2109788835848	325.04603907509	0.1475	-23.21100880741	0.1572	6816575860006033920	0.2249	0.1694	-0.597	0.267	-6.950	0.237	0	1.5194e+03	1.9327e+00	17.7342	0.0014	8.5179e+02	1.3269e+01	18.0255	0.0169	1.0467e+03	1.1883e+01	17.2124	0.0123	0.8132							
325.0536288990352	-23.1978884787427	325.05362872772	0.5834	-23.19791427117	0.7070	6816575894363940352	0.1229	0.7671	-0.037	1.101	-5.990	1.042	0	2.5178e+02	1.4859e+00	19.6858	0.0064	1.8556e+02	1.6735e+01	19.6802	0.0979	2.0379e+02	1.2782e+01	18.9889	0.0681	0.6912							
325.0450446355873	-23.2108284333247	325.04504273065	0.4137	-23.21085353186	0.4871	6816575860006034688	-0.0741	0.5034	-0.407	0.761	-5.829	0.721	0	3.5817e+02	1.3571e+00	19.3031	0.0041	2.5819e+02	1.4708e+01	19.3215	0.0619	2.7322e+02	1.8872e+01	18.6707	0.0750	0.6509							
325.0517230372764	-23.1980167840032	325.05169944511	1.3028	-23.19805672858	0.9837	6816575894365773440	2.4566	1.3922	-5.036	2.237	-9.277	1.483	1	1.7478e+02	1.4258e+00	20.0821	0.0089	2.0810e+02	8.0180e+00	19.5557	0.0418	2.3770e+02	1.4069e+01	18.8219	0.0643	0.7339							
325.0503036510071	-23.2046772456661	325.05030365101	25.6873	-23.20467724567	38.7581	6816575860005503872							0	7.1349e+01	1.7107e+00	21.0549	0.0260																
325.0481846433602	-23.1965842057798	325.04818464336	15.1572	-23.19658420578	26.7817	6816575894364978688							0	6.8302e+01	1.4617e+00	21.1023	0.0232																
325.0478053725445	-23.2093938394493	325.04780543733	0.6349	-23.20942718399	0.7695	6816575860006032128	1.2562	0.7896	0.014	1.163	-7.745	1.138	0	2.2648e+02	1.2205e+00	19.8008	0.0059	2.5141e+02	3.1571e+01	19.3504	0.1363	3.2070e+02	4.4959e+01	18.4967	0.1522	0.8538							
325.0537623909340	-23.1940018215026	325.05376239093	1.5757	-23.19400182150	1.2411	6816575894365926912							0	1.2780e+02	2.4827e+00	20.4220	0.0211	2.9444e+02	8.9517e+01	19.1789	0.3301	3.0374e+02	5.0601e+01	18.5557	0.1809	0.6232							
325.0408728125271	-23.1803683529354	325.04086707010	0.6073	-23.18040595672	0.6993	6816575963083512704	0.3333	0.7062	-1.226	1.092	-8.734	1.094	0	2.1805e+02	1.0135e+00	19.8420	0.0050	1.5482e+02	1.0642e+01	19.8768	0.0746	1.8215e+02	1.3654e+01	19.1109	0.0814	0.7659							
325.0417611665065	-23.2064891158182	325.04176116651	14.9818	-23.20648911582	7.9422	6816575855711423232							0	1.1436e+02	1.3931e+00	20.5427	0.0132	1.7049e+02	1.6345e+01	19.7721	0.1041	9.0239e+01	1.1109e+01	19.8734	0.1337	-0.1013							
325.0556761045369	-23.1935459261080	325.05567016792	0.4205	-23.19357681593	0.4908	6816575894365771520	0.1122	0.5719	-1.267	0.803	-7.174	0.744	0	3.5742e+02	1.4813e+00	19.3054	0.0045	2.8896e+02	1.8290e+01	19.1993	0.0687	3.3641e+02	1.9230e+01	18.4447	0.0621	0.7546							
325.0499806679692	-23.2004481270112	325.04997989624	0.7604	-23.20047966715	0.9797	6816575894363957248	0.6586	0.9349	-0.165	1.377	-7.325	1.444	0	1.7587e+02	1.0794e+00	20.0754	0.0067	1.2715e+02	8.4708e+00	20.0906	0.0723	1.3928e+02	1.4839e+01	19.4022	0.1157	0.6884							
325.0393521234770	-23.1839162632529	325.03935712106	1.2844	-23.18393433006	1.5938	6816575963083837696	-2.2266	1.6074	1.067	2.320	-4.196	2.383	0	1.0293e+02	9.6039e-01	20.6570	0.0101	7.6319e+01	1.9132e+01	20.6448	0.2722	8.8643e+01	1.3286e+01	19.8928	0.1627	0.7520							
325.0555657753157	-23.1910481004598	325.05556577532	12.1321	-23.19104810046	5.7449	6816575894364361344							0	9.1572e+01	1.7607e+00	20.7840	0.0209	7.1614e+01	3.1490e+01	20.7139	0.4774	2.1429e+02	5.6478e+01	18.9344	0.2862	1.7795							
325.0503276159388	-23.1879863140039	325.05031647647	1.2763	-23.18803590770	1.4383	6816575894364362368	2.5210	1.7355	-2.378	2.718	-11.519	2.350	0	1.0295e+02	1.3710e+00	20.6568	0.0145																
325.0467615465897	-23.1825692771557	325.04675768227	0.0553	-23.18260031740	0.0576	6816575963085270784	0.1780	0.0673	-0.825	0.099	-7.209	0.090	1	8.4952e+03	3.6725e+00	15.8654	0.0005	4.3471e+03	1.5695e+01	16.2559	0.0039	6.2369e+03	1.5621e+01	15.2745	0.0027	0.9814			5349.00				
325.0568210003967	-23.1906576916682	325.05682385567	0.7449	-23.19068662726	0.8760	6816575894363946752	-0.4227	1.1530	0.610	1.518	-6.721	1.366	0	1.7764e+02	1.5715e+00	20.0645	0.0096																
325.0407253255343	-23.1772129493514	325.04071260602	1.1542	-23.17725509132	1.2536	6816575963083860096	1.8674	1.4248	-2.716	1.929	-9.788	1.949	0	1.2242e+02	9.7810e-01	20.4688	0.0087	1.5617e+02	1.6082e+01	19.8674	0.1118	1.5436e+02	1.3265e+01	19.2906	0.0933	0.5768							
325.0416089284067	-23.1775546186566	325.04160892841	8.7000	-23.17755461866	4.1101	6816575963083860352							0	8.7006e+01	1.1982e+00	20.8395	0.0150	1.0590e+02	1.3919e+01	20.2891	0.1427	1.0762e+02	2.1311e+01	19.6822	0.2150	0.6070							
